,RA,DEC,z
8305,177.33855,29.186742,0.052889
8306,226.120631,14.474545999999998,0.052889
8307,214.34420899999998,28.830293,0.052889
8308,220.25079300000002,30.095321000000002,0.052889
8309,320.732955,-0.904647,0.052889
8310,317.624837,-6.132768,0.04997
8311,357.89149100000003,-9.345792,0.04997
8312,2.767362,-10.589208,0.04997
8313,209.650443,-1.590011,0.049786000000000004
8314,212.296123,36.71398,0.049786000000000004
8315,344.07214300000004,14.132463000000001,0.044532999999999996
8316,246.41061800000003,39.562384,0.044723
8317,201.688195,63.485645999999996,0.044726
8318,127.701173,11.422064,0.044667
8319,149.760082,7.624947,0.044667
8320,130.689014,4.652201,0.043465
8321,125.52283600000001,16.873743,0.045654
8322,347.31302999999997,-9.599657,0.04403
8323,184.405257,-0.266811,0.044351
8324,184.116089,-2.4634259999999997,0.039113999999999996
8325,187.46723300000002,8.577781,0.042158
8326,192.78773,38.421935,0.042158
8327,232.003777,40.388811,0.042158
8328,118.42218899999999,13.504307999999998,0.039032
8329,329.68866099999997,-8.137877,0.041822000000000005
8330,178.855632,30.397796000000003,0.041822000000000005
8331,331.953826,0.397005,0.047142
8332,223.14411,17.743606,0.047142
8333,226.364184,26.40591,0.047142
8334,251.739478,44.254642,0.049414
8335,190.62134,60.99645400000001,0.049414
8336,203.061316,28.037805,0.050765
8337,344.42177599999997,0.97446,0.049701
8338,238.28611800000002,52.189836,0.049701
8339,190.987484,32.775044,0.049701
8340,250.741152,29.367217,0.049511
8341,233.17532999999997,50.466791,0.042434
8342,181.790996,32.324149,0.042434
8343,212.70319500000002,65.842336,0.045989999999999996
8344,153.688664,22.804385999999997,0.046084
8345,160.860825,5.271128,0.046084
8346,250.93015499999998,23.702009,0.046084
8347,169.455797,7.513194,0.046162
8348,223.648468,41.496711,0.046162
8349,213.206179,29.173341999999998,0.046162
8350,179.678198,30.19495,0.045245999999999995
8351,190.790731,49.069174,0.045245999999999995
8352,228.509,11.966128999999999,0.045245999999999995
8353,224.37923999999998,24.023948,0.045245999999999995
8354,216.247789,12.556115,0.045245999999999995
8355,139.801329,64.575999,0.045087
8356,133.809209,23.540668,0.045087
8357,150.228878,47.070886,0.044702
8358,147.899907,0.20552600000000001,0.044268
8359,129.651258,45.986951,0.044268
8360,152.402572,58.877556999999996,0.044268
8361,246.718078,38.160655,0.044663
8362,155.117061,26.178681,0.044429
8363,240.06465699999998,0.062027,0.044429
8364,186.38623700000002,43.386671,0.044429
8365,208.92826399999998,12.015397,0.044208
8366,168.205746,14.672164000000002,0.044208
8367,211.175617,52.292914,0.044910000000000005
8368,207.821217,8.677703,0.044910000000000005
8369,40.713035999999995,-8.343859,0.044910000000000005
8370,236.559581,6.084116000000001,0.044282999999999996
8371,178.986191,36.35797,0.044282999999999996
8372,248.68721000000002,22.256224,0.045547000000000004
8373,118.263819,49.885529,0.045547000000000004
8374,123.22979099999999,26.276760999999997,0.045389
8375,130.72236,25.519455999999998,0.045389
8376,236.70359700000003,9.094289999999999,0.045825
8377,206.09473,46.27393,0.044177
8378,230.03171400000002,0.9251149999999999,0.045915
8379,245.139838,10.737,0.044467
8380,135.68991100000002,45.885908,0.043723000000000005
8381,114.862673,27.514565,0.043723000000000005
8382,159.44622900000002,45.253495,0.045013
8383,174.843229,15.346259,0.045013
8384,139.311553,25.784144,0.045382
8385,137.679067,11.713447,0.045382
8386,198.436869,38.076041,0.041042
8387,231.665179,28.2509,0.041042
8388,164.549578,34.661994,0.041042
8389,226.92765699999998,43.514427000000005,0.041425
8390,30.343873,-8.875668,0.041425
8391,178.82025,39.033291999999996,0.041425
8392,190.611351,23.580941,0.042283
8393,130.602808,8.161571,0.042023000000000005
8394,216.85105499999997,19.335431,0.042023000000000005
8395,233.753775,37.608371999999996,0.042192
8396,186.710366,33.939111,0.042192
8397,212.21052999999998,53.977588,0.040529
8398,138.278256,4.067251000000001,0.040529
8399,196.37471100000002,45.064734,0.040529
8400,244.422512,18.938685,0.041219
8401,180.397764,49.940577000000005,0.041219
8402,149.26148799999999,5.157166999999999,0.041219
8403,313.077506,-6.018143,0.042194
8404,174.87056,29.496765000000003,0.047927
8405,176.019793,19.404438,0.047927
8406,242.15954,12.607902000000001,0.047614
8407,238.76064100000002,30.641942999999998,0.047614
8408,195.47765900000002,43.672387,0.047614
8409,174.72784199999998,2.977071,0.047414
8410,244.062269,34.049764,0.047425999999999996
8411,208.600287,19.064772,0.047425999999999996
8412,242.633781,7.243717,0.047971
8413,233.107419,21.520137,0.047444
8414,164.548001,17.498520000000003,0.047444
8415,134.98501399999998,40.004311,0.047307999999999996
8416,358.74577400000004,-11.053945,0.047307999999999996
8417,163.294715,4.466944,0.047664
8418,348.391317,15.540392,0.047664
8419,152.120467,40.147147,0.047377999999999997
8420,132.85423500000002,42.121590000000005,0.047377999999999997
8421,128.92779099999998,58.319289000000005,0.047619999999999996
8422,167.935721,18.712796,0.04871
8423,182.190251,6.297789,0.04871
8424,193.929115,48.373219,0.047938999999999996
8425,146.905158,63.15503199999999,0.047938999999999996
8426,203.535029,29.203909999999997,0.047370999999999996
8427,230.651462,36.878474,0.047370999999999996
8428,207.50818,62.146753000000004,0.047370999999999996
8429,156.746048,20.364925,0.048467
8430,126.575405,13.468929999999999,0.048467
8431,123.59123799999999,13.255453,0.047342
8432,242.12849300000002,42.408742,0.049185
8433,18.071558,-9.779257000000001,0.049185
8434,203.56210900000002,40.177618,0.049664
8435,28.032134000000003,-9.199103,0.049772000000000004
8436,157.988067,45.179014,0.048987
8437,195.554554,52.368454,0.048987
8438,152.009154,47.759969,0.047174
8439,228.18691600000002,26.872636,0.047174
8440,134.513468,34.609809999999996,0.048195999999999996
8441,178.785148,9.744817,0.048195999999999996
8442,200.892279,22.616073,0.048195999999999996
8443,129.64394,33.726871,0.048018
8444,161.256856,14.659385999999998,0.049721
8445,213.81538500000002,34.043859000000005,0.048825
8446,130.78488000000002,0.501627,0.048825
8447,138.332697,6.410929,0.048825
8448,221.33815099999998,23.803981,0.048825
8449,147.565415,34.042790999999994,0.04595
8450,128.697381,8.973691,0.046792
8451,186.619681,5.2516169999999995,0.048674
8452,244.22486899999998,34.003631,0.048674
8453,12.804272000000001,-10.25129,0.047891
8454,221.875089,50.434605,0.047891
8455,147.747513,61.851977000000005,0.047891
8456,189.443585,22.264656,0.046182
8457,248.181306,41.333257,0.048445999999999996
8458,9.436683,-9.167702,0.048518
8459,191.333578,58.810088,0.045545999999999996
8460,136.314966,10.964506,0.044577
8461,127.934173,28.455881,0.044577
8462,169.556568,4.101145,0.044577
8463,203.88679399999998,18.165018,0.044502
8464,189.845212,59.894532,0.044502
8465,202.747719,7.987864,0.044502
8466,184.327765,33.855263,0.04388
8467,212.280713,-1.1244100000000001,0.04517
8468,248.14893700000002,16.981954,0.045398
8469,186.251712,60.080732999999995,0.0477
8470,173.255801,5.733095,0.0477
8471,216.28861899999998,65.41322,0.0477
8472,29.869334000000002,13.199916,0.047628
8473,197.674836,58.078522,0.047628
8474,168.448207,27.837618,0.047628
8475,137.016451,27.75781,0.0486
8476,252.24305299999997,36.595046999999994,0.0486
8477,190.439037,37.977534999999996,0.048704000000000004
8478,243.212706,52.718006,0.048704000000000004
8479,225.083562,36.63791,0.047485
8480,211.092061,3.690897,0.049038
8481,210.52445099999997,34.7933,0.046682999999999995
8482,310.875228,-0.31564899999999996,0.048394
8483,184.497641,25.014328,0.048394
8484,161.41189599999998,9.118861,0.046898
8485,256.84544500000004,23.583779999999997,0.046898
8486,188.189363,48.374926,0.046898
8487,194.26233,4.287396,0.047252999999999996
8488,129.155399,23.576635,0.047252999999999996
8489,214.610364,29.422704,0.047252999999999996
8490,163.491523,2.266565,0.046966
8491,240.126493,24.587041,0.046966
8492,186.171315,6.432183,0.046966
8493,140.624818,34.073477000000004,0.048661
8494,123.91161899999999,24.745520000000003,0.048966
8495,248.57088199999998,29.159186,0.050296
8496,261.602839,57.889444,0.049500999999999996
8497,179.548069,50.058793,0.049500999999999996
8498,151.59450800000002,14.035276000000001,0.049500999999999996
8499,180.008354,37.46382,0.049500999999999996
8500,213.28652999999997,3.2077869999999997,0.047333
8501,135.576891,7.430246,0.047333
8502,147.763425,63.588556999999994,0.047333
8503,156.037252,34.003505,0.04842
8504,142.458428,42.696314,0.04782
8505,324.777759,-8.538599000000001,0.048264
8506,209.919779,46.42836,0.048264
8507,191.217633,20.987029,0.049761
8508,215.329909,15.68503,0.049761
8509,214.56322400000002,3.5791480000000004,0.049464999999999995
8510,242.9619,21.720332,0.049464999999999995
8511,119.13885800000001,38.998387,0.048320999999999996
8512,148.947729,22.418045000000003,0.048631
8513,162.883503,5.372237999999999,0.048482
8514,192.839551,5.792056,0.049608
8515,233.74774900000003,13.388282,0.048951
8516,212.626246,38.626864000000005,0.048951
8517,206.586101,28.533896999999996,0.049135000000000005
8518,194.026349,11.809605,0.048402999999999995
8519,138.606844,47.088628,0.048507999999999996
8520,153.822605,54.314802,0.051043
8521,161.15034599999998,43.774618,0.051043
8522,181.111354,46.983456,0.050795
8523,222.749182,29.141271999999997,0.051283
8524,222.24911200000003,45.563159000000006,0.051283
8525,216.263708,53.713069,0.051283
8526,237.89281699999998,49.577416,0.052259
8527,128.143435,8.762768,0.052259
8528,210.58592599999997,22.837204999999997,0.052259
8529,247.679369,34.294093,0.05146799999999999
8530,242.326413,8.746457000000001,0.05146799999999999
8531,141.09716699999998,25.52613,0.05146799999999999
8532,239.947048,51.257357,0.05146799999999999
8533,209.132091,7.139653999999999,0.051262
8534,202.12598799999998,14.817264999999999,0.051262
8535,237.78133799999998,15.587751,0.051262
8536,136.823769,45.055036,0.051314
8537,165.214966,15.391542000000001,0.051314
8538,207.554443,50.468272999999996,0.051891
8539,120.73930800000001,54.563478,0.051891
8540,187.660632,28.577479999999998,0.051891
8541,242.145418,27.773881,0.051835
8542,238.67987799999997,28.11555,0.051166
8543,171.086001,41.515453,0.05136
8544,2.285311,14.418872,0.05136
8545,175.825525,8.76016,0.050775
8546,179.46776,-1.9480990000000002,0.050775
8547,223.456668,25.754072,0.050365
8548,163.50840300000002,38.766333,0.050365
8549,181.00796499999998,29.431459999999998,0.049589
8550,158.969022,34.693131,0.050026999999999995
8551,174.975962,40.24112,0.050796
8552,169.120212,31.195072999999997,0.050796
8553,138.59746299999998,10.955344,0.050796
8554,230.634955,20.204609,0.050713
8555,217.558108,63.297411,0.049346
8556,125.327428,31.641598,0.05089
8557,157.071558,1.8467650000000002,0.050267
8558,148.953583,44.065437,0.05094
8559,176.12874399999998,8.343354,0.05094
8560,201.569789,25.618729000000002,0.05094
8561,152.370432,22.874242000000002,0.051042000000000004
8562,185.161059,15.10365,0.050543
8563,199.635495,8.360378,0.050543
8564,209.4301,29.496656,0.050543
8565,239.78632599999997,9.450509,0.051709000000000005
8566,142.265108,-0.46202299999999996,0.051721
8567,208.09106,11.543307,0.051721
8568,150.846618,16.771773,0.049765
8569,225.296031,57.815401,0.051346
8570,208.974449,21.956163,0.051346
8571,146.194401,0.822585,0.051346
8572,27.911393,-0.9861840000000001,0.051041
8573,145.705408,2.827905,0.051041
8574,162.448359,13.178934,0.051713999999999996
8575,154.497457,39.593139,0.051713999999999996
8576,160.433561,6.799993,0.051352999999999996
8577,220.69079900000003,28.598621,0.051352999999999996
8578,168.534355,0.180374,0.051352999999999996
8579,114.337151,36.965986,0.051672
8580,160.81886799999998,13.100603,0.05200900000000001
8581,251.81185699999997,27.62837,0.05200900000000001
8582,245.131383,22.667784,0.050638
8583,115.899282,22.156635,0.050638
8584,197.573072,65.527924,0.051269
8585,161.883519,-0.410029,0.051269
8586,122.94943899999998,52.96485799999999,0.049081
8587,152.750245,56.720594999999996,0.050855000000000004
8588,352.393794,-9.381215,0.050855000000000004
8589,212.503958,24.225336,0.053864999999999996
8590,257.426739,32.102540000000005,0.053864999999999996
8591,192.66907,23.566042000000003,0.053864999999999996
8592,160.725993,7.2265,0.050269
8593,351.76838399999997,0.286711,0.049985
8594,247.80361000000002,16.340442000000003,0.049985
8595,220.94468999999998,62.452774,0.049985
8596,176.095434,37.142406,0.047073000000000004
8597,27.108234999999997,13.922726999999998,0.047073000000000004
8598,198.729615,30.439065999999997,0.049576
8599,118.323307,47.469046,0.049576
8600,212.411805,44.05511,0.052582000000000004
8601,167.866361,2.22103,0.053314
8602,183.555254,33.342849,0.053314
8603,182.111121,14.385665,0.048337
8604,158.625912,51.780457,0.049157
8605,159.218919,20.038133,0.049157
8606,143.252799,27.312363,0.047997000000000005
8607,150.869049,40.590382,0.04844
8608,170.297273,23.156993,0.04844
8609,191.88863999999998,38.023634,0.050713
8610,226.58589500000002,37.831383,0.047115
8611,193.566283,10.196858,0.047115
8612,184.299225,8.583076,0.053326
8613,131.821537,33.661667,0.053326
8614,357.498241,-9.907425,0.053326
8615,231.69644300000002,23.68245,0.051244000000000005
8616,130.44036499999999,5.920045,0.051244000000000005
8617,166.93405800000002,62.57992900000001,0.050276999999999995
8618,205.41233300000002,12.521078,0.050276999999999995
8619,355.371415,14.954716000000001,0.054222
8620,133.047975,46.941559999999996,0.049476
8621,154.64761000000001,41.8544,0.049476
8622,236.821429,20.948902,0.049476
8623,224.85092999999998,30.794518,0.051563
8624,252.95405899999997,30.807476,0.052770000000000004
8625,127.415452,20.677018,0.052770000000000004
8626,152.520331,46.456956,0.052770000000000004
8627,148.038966,7.090099,0.050061
8628,194.108821,56.885051000000004,0.048534
8629,213.252533,25.026989,0.049826
8630,133.937285,9.196530000000001,0.049826
8631,118.58159599999999,42.37665,0.049826
8632,221.23660099999998,49.959399,0.051948
8633,123.933871,55.797495,0.051948
8634,236.83082000000002,48.029771000000004,0.049563
8635,134.53588,57.070021,0.055603999999999994
8636,172.66149,28.528228000000002,0.055603999999999994
8637,208.208595,0.348191,0.055603999999999994
8638,138.204506,52.201207000000004,0.04993
8639,209.180532,56.78984499999999,0.052222000000000005
8640,178.32156,44.074172999999995,0.052222000000000005
8641,8.344918,-9.168667999999998,0.050711
8642,359.212702,-8.874958,0.050539
8643,225.74604300000001,53.145633,0.049974
8644,247.619087,13.326944000000001,0.049974
8645,322.340127,12.318122,0.050906
8646,177.112022,32.823011,0.050011
8647,195.10609,25.186013,0.05075
8648,136.57144,27.620813000000002,0.05075
8649,172.391621,22.134711,0.049765
8650,225.19133599999998,-0.265257,0.05013
8651,204.725327,60.771463,0.05013
8652,134.21584199999998,21.720788,0.050369
8653,323.23236299999996,12.272665,0.050627
8654,172.177899,41.6218,0.050627
8655,239.99227599999998,-0.016923,0.051542
8656,142.081577,43.8275,0.052395000000000004
8657,143.62012099999998,31.220762,0.053117
8658,205.475534,40.778024,0.048856000000000004
8659,341.79385299999996,-9.285511,0.048856000000000004
8660,145.183096,29.734562,0.048856000000000004
8661,191.30576399999998,7.847042999999999,0.051156
8662,207.694803,55.343334999999996,0.052364999999999995
8663,228.347675,56.18686700000001,0.051161
8664,234.06971000000001,49.174695,0.052222000000000005
8665,144.433712,27.493990000000004,0.052222000000000005
8666,223.864509,61.795754,0.052222000000000005
8667,249.34899500000003,36.090251,0.051592
8668,138.52418500000002,18.401975,0.051592
8669,186.23843300000001,46.538193,0.049568
8670,191.675245,41.296174,0.051462
8671,206.20541799999998,53.510833,0.051462
8672,162.47903,63.131379,0.049704000000000005
8673,234.507404,50.044349,0.054296000000000004
8674,200.245324,14.272077,0.051819000000000004
8675,21.705095999999998,15.363204000000001,0.051819000000000004
8676,228.552717,39.591889,0.053227
8677,142.670879,19.693374,0.053227
8678,144.879663,48.556169,0.051286
8679,228.736094,1.842672,0.050966000000000004
8680,32.119925,13.314297,0.050966000000000004
8681,174.35200700000001,21.733655,0.050729
8682,223.542238,0.126809,0.050729
8683,250.683041,26.252115000000003,0.05075
8684,224.238409,50.999562,0.05075
8685,142.7789,4.496484,0.051029000000000005
8686,133.994762,31.452577,0.048081
8687,209.98791699999998,23.435273000000002,0.048081
8688,207.580296,43.46542,0.048912
8689,193.26790400000002,6.875195,0.048912
8690,181.840958,14.436503,0.048912
8691,164.540731,9.473671000000001,0.047313
8692,172.907654,2.6711549999999997,0.047313
8693,240.46375099999997,25.213592000000002,0.046907
8694,167.390841,31.861812,0.046907
8695,194.494009,27.745109999999997,0.048445
8696,175.272564,9.728572,0.048445
8697,173.93188899999998,1.877211,0.048445
8698,203.521576,30.227342999999998,0.048777
8699,213.500015,50.829245,0.048777
8700,154.988554,46.829758,0.048675
8701,229.215102,24.729376000000002,0.049047
8702,154.46524399999998,17.661873999999997,0.048652
8703,175.010245,14.305204000000002,0.048652
8704,192.86093200000002,-1.199554,0.048652
8705,240.488815,36.853163,0.046841
8706,211.24861800000002,22.425632999999998,0.046472
8707,124.431749,48.176614,0.046472
8708,214.60973399999997,62.894380000000005,0.046810000000000004
8709,164.79379,53.121683,0.044933999999999995
8710,196.386498,-2.317446,0.044933999999999995
8711,181.58661,57.666143000000005,0.045704
8712,338.987556,13.315782,0.045704
8713,211.193454,7.569665,0.046145
8714,193.795457,56.189944999999994,0.046145
8715,195.38818600000002,51.110935,0.04674
8716,212.60427099999998,23.758835,0.04674
8717,122.279822,18.235754,0.047189999999999996
8718,215.605596,34.96552,0.047189999999999996
8719,137.546556,11.763356,0.047189999999999996
8720,192.564464,5.248692,0.047189999999999996
8721,152.379626,55.746114,0.047189999999999996
8722,236.171996,7.410736999999999,0.046732
8723,125.659425,49.023627000000005,0.045523
8724,127.28853899999999,23.64165,0.047391
8725,229.13129300000003,38.656728,0.047704
8726,161.010494,15.170357999999998,0.046407
8727,218.495922,14.180852,0.044689
8728,224.70159700000002,24.009895,0.044689
8729,215.58208199999999,25.327025,0.046581
8730,207.62126,46.92926,0.046581
8731,217.23538599999998,17.185272,0.047545
8732,124.899323,11.882585,0.047545
8733,170.107347,40.092605999999996,0.046124
8734,207.889919,23.858967,0.046124
8735,117.68781200000001,32.704454,0.048171
8736,125.228899,18.266635,0.046935000000000004
8737,129.547599,49.018839,0.046935000000000004
8738,256.96473399999996,20.722723000000002,0.046937
8739,195.465528,18.672342,0.046937
8740,254.11160099999998,39.516989,0.048755
8741,242.57371600000002,40.373089,0.048755
8742,170.745756,12.299549,0.049419
8743,213.25032799999997,-1.5372620000000001,0.049456
8744,152.687148,5.900005999999999,0.049725
8745,202.18459199999998,41.178914,0.049725
8746,137.32138799999998,2.5566,0.050149
8747,216.320294,4.02965,0.049788
8748,212.06810699999997,5.485597,0.049788
8749,152.362619,12.412761,0.049526
8750,240.73124900000002,29.000348,0.049526
8751,187.200936,62.179575,0.049699
8752,200.763588,2.752995,0.049812999999999996
8753,188.83408400000002,13.384726,0.048899
8754,194.56147099999998,45.60935,0.048899
8755,230.910941,11.379874000000001,0.048899
8756,208.84743999999998,37.835819,0.049765
8757,239.589102,24.410207,0.049765
8758,201.620453,26.880187,0.048229
8759,234.27895499999997,29.777568,0.049062
8760,153.172914,33.956920000000004,0.049062
8761,143.912477,34.563758,0.049062
8762,188.587268,12.599078,0.048738
8763,206.043224,54.498291,0.046863999999999996
8764,243.432714,13.136318,0.046863999999999996
8765,220.108966,21.456946,0.046863999999999996
8766,229.628239,11.497013,0.047741000000000006
8767,342.723521,0.31956799999999996,0.048138
8768,221.93145800000002,15.211414999999999,0.048138
8769,163.292396,39.670561,0.046350999999999996
8770,195.326946,20.315217999999998,0.046942000000000005
8771,207.492898,35.441441,0.046942000000000005
8772,196.23198100000002,35.594466,0.046942000000000005
8773,155.180849,14.828866,0.046942000000000005
8774,194.603252,33.513290000000005,0.047689999999999996
8775,121.89853899999999,48.391939,0.049233
8776,219.353409,49.541994,0.049744
8777,189.132903,44.682078999999995,0.050480000000000004
8778,145.306295,68.792362,0.050480000000000004
8779,223.59561200000002,19.853604,0.051363
8780,177.686692,60.905384,0.051363
8781,247.281298,29.139604,0.048908
8782,8.9689,-10.298107,0.049997
8783,119.63004699999999,24.011285,0.05008
8784,182.548797,39.703246,0.051184
8785,247.384362,18.57931,0.051184
8786,119.43136000000001,20.810654,0.051184
8787,174.306612,34.923026,0.049518
8788,159.36281100000002,16.280676,0.049276
8789,183.34051499999998,13.017653999999999,0.047916
8790,243.94040800000002,16.939724,0.046752999999999996
8791,342.636746,-1.0715430000000001,0.046752999999999996
8792,151.308515,29.170116999999998,0.047477
8793,126.13323899999999,35.920522999999996,0.047962
8794,182.136562,20.976505,0.047952999999999996
8795,233.565974,0.059848,0.049339
8796,212.370477,54.953573999999996,0.047981
8797,210.493865,24.704670999999998,0.047981
8798,146.508709,50.33745,0.047981
8799,186.535802,15.019373000000002,0.050975
8800,150.96338300000002,21.804170000000003,0.050975
8801,145.59360700000002,54.300617,0.050975
8802,197.658129,39.056290999999995,0.050975
8803,240.892258,16.09211,0.053052999999999996
8804,186.608969,54.243841,0.053052999999999996
8805,207.462582,3.993985,0.052785000000000006
8806,206.819325,28.853865000000003,0.052785000000000006
8807,188.012439,7.905053,0.052785000000000006
8808,143.046629,57.814080000000004,0.05293099999999999
8809,132.927471,26.321225,0.052811000000000004
8810,151.437272,26.662731,0.052811000000000004
8811,225.21247400000001,-1.507028,0.052811000000000004
8812,53.288321999999994,-7.122528,0.052820000000000006
8813,215.986673,13.921128,0.052364
8814,243.21781099999998,8.49639,0.052364
8815,185.231891,47.935099,0.052364
8816,210.697066,22.88053,0.052364
8817,122.893638,19.552162,0.05242
8818,149.642523,6.219633,0.052351
8819,134.992973,17.983441,0.052687
8820,183.459094,14.370039000000002,0.052687
8821,190.9907,24.429631,0.051290999999999996
8822,2.992164,-10.570861,0.051290999999999996
8823,157.631247,21.470008,0.051488
8824,144.72353600000002,16.440935,0.051011
8825,191.075377,60.24333299999999,0.051073
8826,250.05722200000002,23.620189,0.050944
8827,245.72595800000002,10.836899,0.051355
8828,190.519744,29.030281,0.050564
8829,356.03766,0.930415,0.052213999999999997
8830,153.313155,11.775184,0.051022000000000005
8831,126.36425,56.792177,0.051022000000000005
8832,146.48089,53.557916000000006,0.051174000000000004
8833,159.996938,17.317107,0.051174000000000004
8834,130.711635,16.552146,0.051174000000000004
8835,181.35048899999998,26.287465,0.050631
8836,161.799647,56.454403000000006,0.050631
8837,206.589562,23.290616,0.050631
8838,206.416624,45.940324,0.051440999999999994
8839,162.78820100000002,22.051443,0.051789999999999996
8840,220.117484,19.439258,0.050725
8841,196.292163,-2.5891919999999997,0.050725
8842,136.399477,41.934019,0.052666
8843,141.600243,13.055442,0.053148
8844,246.549546,35.556971999999995,0.053148
8845,39.869684,-0.650467,0.053148
8846,213.53215600000001,37.459416999999995,0.05285
8847,159.53415,8.869828,0.052261
8848,180.51289,51.70218,0.05298099999999999
8849,249.44221000000002,36.083895,0.05298099999999999
8850,24.739621,0.8798360000000001,0.053132000000000006
8851,216.24909700000003,29.70696,0.049359
8852,192.46962299999998,40.606434,0.050879
8853,201.888952,29.912682,0.051615
8854,173.10589299999998,18.174764,0.051274
8855,119.308241,53.958879,0.050308
8856,165.415724,27.600089,0.050936
8857,46.188772,-8.146825999999999,0.050936
8858,233.90367400000002,46.549484,0.050936
8859,198.51726100000002,41.08487,0.051157
8860,349.711322,-10.407897,0.051157
8861,228.221377,34.587709000000004,0.054276
8862,146.504086,42.362752,0.052674
8863,254.17746400000001,37.16571,0.053814999999999995
8864,152.6889,61.532573,0.053433
8865,206.067285,3.9570339999999997,0.053472000000000006
8866,326.493983,0.354153,0.053472000000000006
8867,128.21416599999998,4.323943,0.050281
8868,201.07656699999998,18.966688,0.053696
8869,167.905834,22.660373,0.053696
8870,174.493374,25.224783,0.052489
8871,235.91835600000002,26.512413000000002,0.052489
8872,225.77564300000003,4.426242,0.052489
8873,133.062982,43.528324,0.051648
8874,148.257998,63.953029,0.051648
8875,158.108651,18.719403,0.052864
8876,255.427436,64.412471,0.052166
8877,161.612239,50.626888,0.048096
8878,177.427647,13.603345999999998,0.048096
8879,333.743491,13.978751,0.05193
8880,125.366882,6.459052,0.051157
8881,168.941016,32.172532000000004,0.053066999999999996
8882,257.322157,35.77073,0.053066999999999996
8883,159.895392,11.7272,0.051389
8884,247.46731400000002,17.234913,0.051362
8885,202.51386499999998,47.433693,0.051362
8886,187.372799,43.515963,0.047633999999999996
8887,152.089654,64.79953499999999,0.047633999999999996
8888,198.583709,16.887985,0.051082
8889,242.90448999999998,27.669529999999998,0.055898
8890,175.939525,47.757457,0.052686000000000004
8891,226.775848,0.662025,0.048847
8892,215.62925499999997,34.007329999999996,0.048847
8893,112.069373,39.448153000000005,0.048847
8894,240.488173,50.574234000000004,0.050431000000000004
8895,44.669863,-8.173639,0.048853
8896,170.085773,6.370064,0.048808
8897,153.902718,32.499726,0.048808
8898,230.20746499999998,8.815466,0.047962
8899,174.598195,20.865367000000003,0.047962
8900,323.777946,-6.870957000000001,0.047962
8901,124.801965,25.20521,0.048652999999999995
8902,11.073871,0.629896,0.048652999999999995
8903,145.593606,26.171081,0.048652999999999995
8904,129.857278,16.193567,0.04743
8905,235.19665099999997,37.538902,0.04743
8906,184.905601,17.093238,0.04833
8907,24.916307,13.849366,0.04833
8908,231.41128700000002,57.885439,0.04833
8909,212.541848,28.337104999999998,0.047389999999999995
8910,127.03775,11.633623,0.047291
8911,217.97579900000002,60.20879,0.051498
8912,25.745942000000003,-0.343534,0.052432000000000006
8913,146.334604,31.946732,0.052432000000000006
8914,176.893673,21.899608999999998,0.051817999999999996
8915,194.80479499999998,46.423448,0.051817999999999996
8916,155.134901,11.651232,0.049941
8917,226.10461600000002,21.435984,0.052777
8918,222.87987400000003,18.36726,0.051079
8919,207.84018500000002,34.602711,0.050874
8920,198.695199,-2.042583,0.050874
8921,241.464092,35.279765000000005,0.051048
8922,187.663477,34.021932,0.05095
8923,117.336818,38.85792,0.05095
8924,195.70101100000002,11.92045,0.05095
8925,16.244732,13.883153,0.050288
8926,0.6047359999999999,0.958765,0.051615
8927,262.258702,58.56816,0.051615
8928,235.07734900000003,18.442368,0.050802
8929,254.492025,17.654401999999997,0.050802
8930,125.03328799999998,35.076321,0.051442999999999996
8931,235.18922,0.514638,0.051442999999999996
8932,314.04517999999996,0.144768,0.052329999999999995
8933,205.644924,18.729466,0.052329999999999995
8934,38.536487,0.449507,0.052329999999999995
8935,127.2388,9.478972,0.051332
8936,185.783119,35.589933,0.050252
8937,194.885727,-3.6099379999999996,0.050315
8938,52.768581000000005,-1.024712,0.050315
8939,184.709036,22.390983,0.051311
8940,230.405884,36.208545,0.050586
8941,188.198873,0.8963450000000001,0.051832
8942,214.07570299999998,17.673189,0.051832
8943,134.053727,52.510472,0.051832
8944,199.570455,24.216104,0.051766
8945,118.520579,42.51043,0.051941999999999995
8946,346.672721,0.29435700000000004,0.052096
8947,185.776488,19.411101000000002,0.052397000000000006
8948,193.496034,27.433588,0.052397000000000006
8949,180.963008,6.219549,0.052410000000000005
8950,136.397205,-0.509744,0.052410000000000005
8951,252.045916,26.571499,0.051151999999999996
8952,150.25653400000002,42.890552,0.051151999999999996
8953,338.891106,-8.077072,0.051127
8954,203.556997,18.951742000000003,0.051127
8955,228.299503,40.613338,0.051127
8956,234.50086299999998,9.120924,0.051342
8957,146.150075,23.850421,0.051342
8958,188.878641,25.772343,0.051133
8959,192.17568799999998,30.421111,0.048857
8960,233.508155,28.086909999999996,0.049036
8961,189.341359,45.998641,0.049036
8962,142.649719,15.2532,0.047398
8963,164.11376,6.532794,0.047398
8964,194.079554,39.36278,0.047398
8965,237.41668199999998,51.173739000000005,0.047881
8966,181.222035,39.438998,0.047111
8967,196.986583,5.033721,0.049128
8968,150.163936,19.276017,0.049128
8969,134.527151,42.238149,0.05168
8970,153.16271799999998,34.938065,0.05168
8971,219.881639,8.864369,0.051611000000000004
8972,185.953259,48.492877,0.051366999999999996
8973,155.942729,33.72565,0.049919
